gps_x,gps_y,gps_z,gps_vx,gps_vy,gps_vz
-2.706926940999416169e+06,4.688742147101557814e+06,3.360432856833374128e+06,7.051329461017880051e-02,7.450136740189448936e+00,-8.426075933375974658e-02
-2.706935873592954129e+06,4.688741766275733709e+06,3.360428552868893836e+06,2.198703689787884566e-02,7.534718274472413491e+00,4.473262093765423275e-02
-2.706923516257802490e+06,4.688735998457916081e+06,3.360434134280653205e+06,-4.784353607709018741e-02,7.669628918602429124e+00,1.517092865072011687e-03
-2.706928843108475674e+06,4.688743258349036798e+06,3.360438481572174467e+06,-1.258303846214907720e-02,7.764412134671351495e+00,1.509047662041636956e-02
-2.706928855076398700e+06,4.688749757592601702e+06,3.360437152051243931e+06,-4.343352076848277371e-02,7.907519031149381483e+00,-3.730171202779181822e-02
-2.706931158188199159e+06,4.688745504946017638e+06,3.360427941304332111e+06,-5.860042001455310207e-02,7.988289659238161811e+00,1.127938126192332968e-01
-2.706928771572014783e+06,4.688737911537712440e+06,3.360438451325879898e+06,-2.827539024689689970e-02,8.124538779182847392e+00,-2.528467308967613514e-02
-2.706921165943820029e+06,4.688740369034057483e+06,3.360436850300152786e+06,4.036297210839867589e-03,8.149963665156427339e+00,-5.124934641394693347e-02
-2.706918328962697648e+06,4.688749348225370981e+06,3.360433461010872852e+06,3.891374788612333990e-02,8.305692648523857358e+00,4.549311024442743989e-02
-2.706928369531470817e+06,4.688747569897589274e+06,3.360431335084496066e+06,7.110143785301534236e-02,8.297911531406603203e+00,5.367082627904386227e-02
-2.706931508756042924e+06,4.688755608119078912e+06,3.360428095771656372e+06,3.146085617806335805e-02,8.442335489684042571e+00,-7.062729677088708247e-02
-2.706926195580118336e+06,4.688743332125531510e+06,3.360434484477703460e+06,-2.882474014796882616e-02,8.517373265067087473e+00,-5.546069736543706059e-03
-2.706929262717426755e+06,4.688751522254578769e+06,3.360422788898334373e+06,9.601316945292297927e-03,8.790906088983030386e+00,1.094971613042345499e-02
-2.706925283257285133e+06,4.688750384167307988e+06,3.360435862826050725e+06,-3.631074194438264208e-02,8.797741361558705009e+00,2.629315178833482869e-02
-2.706927223211878445e+06,4.688751018077302724e+06,3.360436101171760820e+06,4.979771028149353185e-02,8.833857047000639895e+00,-2.014267790812725167e-02
-2.706923354006634559e+06,4.688755045445399359e+06,3.360422716536751017e+06,-8.424563530360211494e-02,9.042036028772907130e+00,1.512433890505280112e-02
-2.706921003698581364e+06,4.688752502096793614e+06,3.360442383399067912e+06,-4.254199193067471213e-02,9.078822613728391389e+00,3.554466798196555949e-02
-2.706932259443315212e+06,4.688759160015574656e+06,3.360434624098807573e+06,9.294117172755805498e-03,9.111672779997226357e+00,3.732956784898924449e-03
-2.706940673152341973e+06,4.688760395423174836e+06,3.360429414486685768e+06,3.277003753551148424e-02,9.214915566221169030e+00,-1.132016572536665849e-01
-2.706936647377755027e+06,4.688748869089721702e+06,3.360437705065430142e+06,-4.022920389330826574e-02,9.391461538744691140e+00,6.096415937624874437e-02
-2.706932754866764881e+06,4.688749832496750169e+06,3.360426954925362486e+06,-4.111134363395321095e-02,9.508644661753617555e+00,2.692522323923076180e-02
-2.706938879048069473e+06,4.688754892051709816e+06,3.360430401636675000e+06,-1.642424217713315746e-02,9.527156896488497395e+00,-5.674861777029693161e-02
-2.706933298657577485e+06,4.688762294562784024e+06,3.360428248271587305e+06,1.003392688320987047e-01,9.671929511405442881e+00,-2.709746459544529196e-02
-2.706932110754650086e+06,4.688763539334580302e+06,3.360439613104789518e+06,8.809985888025917422e-02,9.738726135277678608e+00,8.406386612281969983e-02
-2.706923900276314467e+06,4.688760986842128448e+06,3.360436244706616737e+06,1.867820603426987788e-02,9.987783950358938512e+00,-1.708993252655557904e-02
-2.706929894013480283e+06,4.688758611664991826e+06,3.360428426170620136e+06,1.148353267145631185e-01,1.001013751920869588e+01,-7.776647156700502994e-02
-2.706929819098133128e+06,4.688771257773942314e+06,3.360437092506567016e+06,-2.668427011073815081e-02,9.970813087847750111e+00,2.069120465492060162e-02
-2.706923031032202300e+06,4.688756766822165810e+06,3.360438109954024665e+06,1.186581861916184005e-02,9.799646874364864146e+00,-2.384168926348889661e-02
-2.706935368532953784e+06,4.688757311260179617e+06,3.360430534470476210e+06,1.091581864437081162e-01,9.751201331366129210e+00,4.030146775118877839e-02
-2.706934018895925488e+06,4.688766970626875758e+06,3.360430277150233742e+06,6.739258787541153872e-02,9.717669870053722292e+00,-8.409342125713312188e-02
-2.706934522307590581e+06,4.688763173601103947e+06,3.360425304073086940e+06,3.922469025144142279e-02,9.531434348818553559e+00,-5.848359755229447926e-02
-2.706931361064136028e+06,4.688768272709397599e+06,3.360431926328884903e+06,1.730998194002488291e-02,9.433605942759125895e+00,8.420245751395386002e-02
-2.706926970682006329e+06,4.688767353719250299e+06,3.360429067307799589e+06,-4.135863191299737895e-02,9.386974290324152648e+00,3.564730774773277461e-02
-2.706928185058128089e+06,4.688774749299302697e+06,3.360436609419364482e+06,3.467152826975408025e-02,9.256383267887910549e+00,-6.262189487040935830e-03
-2.706928987666462548e+06,4.688764320026590489e+06,3.360436127162076067e+06,1.794748701468558069e-02,9.129526127139795832e+00,-5.074908006788826642e-02
-2.706924207838681526e+06,4.688770360132334754e+06,3.360433024578196462e+06,-1.023073188105552839e-01,8.948049782809427199e+00,3.843280005981542652e-02
-2.706930848968973383e+06,4.688776836203194223e+06,3.360423279249503743e+06,3.808311997305809105e-02,8.951534826283372936e+00,5.272684165990581401e-02
-2.706934004467975348e+06,4.688779161428883672e+06,3.360438014900705777e+06,-2.027886452015773347e-02,8.843128604250471980e+00,3.632493539755515116e-02
-2.706926890238595195e+06,4.688774821965599433e+06,3.360443015891227406e+06,-9.259412750163795169e-02,8.707873034417735525e+00,-7.970282329715917824e-02
-2.706930823872354347e+06,4.688776705735692754e+06,3.360426296074270271e+06,-2.725586547651866545e-02,8.641963685458746269e+00,-2.148334970526580290e-02
-2.706930158062074333e+06,4.688774574690493755e+06,3.360432088599907234e+06,1.188308604139630235e-02,8.522875504020023030e+00,8.487421838797967744e-02
-2.706937228263093159e+06,4.688779478759464808e+06,3.360430970581157133e+06,-1.472907546290469841e-02,8.448724402256381438e+00,-1.121280803842029106e-01
-2.706921547220071778e+06,4.688776312098065391e+06,3.360425629857175052e+06,-3.884094540190072276e-02,8.262730794504836496e+00,-8.492855797582755592e-03
-2.706932539072649088e+06,4.688779406121313572e+06,3.360442418340103701e+06,1.053180194957038796e-02,8.280386594340789941e+00,-5.115476675425385811e-02
-2.706927105710204691e+06,4.688772950767384842e+06,3.360423599108717404e+06,-9.954567965352534298e-02,8.105617323388864648e+00,4.248249986341692819e-02
-2.706929098432645202e+06,4.688785206772019155e+06,3.360440015264951624e+06,3.961389048888003944e-02,8.009809597239250678e+00,6.653251645500589395e-03
-2.706933932516213506e+06,4.688777535334805027e+06,3.360437472599049099e+06,-4.995657691441174331e-02,7.913239254884323337e+00,-5.169830918959208250e-04
-2.706929871061336249e+06,4.688778253068676218e+06,3.360425744672503322e+06,6.282099303198844520e-02,7.820507326418931093e+00,4.760568265640411495e-02
-2.706930298451520037e+06,4.688781889280667529e+06,3.360444690962489229e+06,3.578654351036168746e-02,7.701850789561840216e+00,-8.772051931190560925e-02
-2.706926557118763216e+06,4.688779218018475920e+06,3.360427116086024791e+06,-1.055068636920452295e-02,7.608678337097311228e+00,3.008530271267793876e-02
-2.706927975226276554e+06,4.688783776378174312e+06,3.360431807645448484e+06,-6.958446676152913249e-03,7.562913291892000345e+00,4.365411307514363570e-02
-2.706923843395820353e+06,4.688784575126004405e+06,3.360426732095090672e+06,2.110737657887375163e-02,7.363316910621349187e+00,3.916255262611920834e-02
-2.706927180905662011e+06,4.688776738831521012e+06,3.360440760815481190e+06,2.082643575989258367e-02,7.291213066022931066e+00,-1.023499325472395499e-01
-2.706927848780201282e+06,4.688785534144972451e+06,3.360431178276123013e+06,-6.384658266818762917e-02,7.117376905952638388e+00,-1.689186217819010211e-02
-2.706929890213783365e+06,4.688780589882672764e+06,3.360430084127898328e+06,-6.289937806529337892e-03,7.121210300571506835e+00,6.106728986263455783e-02
-2.706918441923703533e+06,4.688791590034805238e+06,3.360432705326714553e+06,-3.270142004086492443e-02,7.044476552975110550e+00,4.652662375757941893e-02
-2.706925954167757649e+06,4.688798148431959562e+06,3.360422834455680102e+06,-1.774540242031180312e-02,6.847638590356094568e+00,-8.105428964998061259e-02
-2.706924014090541750e+06,4.688792663225349039e+06,3.360429414157583378e+06,-1.050743565515805805e-01,6.855881246939283358e+00,2.825438975788221660e-02
-2.706934301039861981e+06,4.688797274754237384e+06,3.360426146911571734e+06,-7.823084614491648825e-02,6.671194558699617971e+00,-6.007338276508819574e-02
-2.706935070099961478e+06,4.688797735092191957e+06,3.360425330361145549e+06,8.760331031167346155e-03,6.541674200420672491e+00,-2.560223996538644325e-02
-2.706930592229337897e+06,4.688786062478288077e+06,3.360425093153024558e+06,-4.413930068852481162e-04,6.440757066588937541e+00,1.075741149571525675e-02
-2.706933809084210545e+06,4.688790238496568985e+06,3.360417029019093141e+06,3.026307940141233221e-02,6.486279717115714938e+00,-3.100852552157371683e-02
-2.706924225790792610e+06,4.688786013648856431e+06,3.360434896077380050e+06,-7.577052684030413827e-03,6.327997505176925941e+00,-6.112806216469950787e-02
-2.706928035624731798e+06,4.688791339706211351e+06,3.360436912009954918e+06,4.554707965764571986e-02,6.332781419940149092e+00,6.571342058480700299e-02
-2.706924378962279297e+06,4.688793332933711819e+06,3.360439995231819339e+06,3.853598058021141803e-02,6.200511244367340247e+00,1.131276120210162883e-01
-2.706930588660798036e+06,4.688802043936593458e+06,3.360430539262030274e+06,7.593843329087675287e-02,6.074853182900286974e+00,-6.231363014915497489e-02
-2.706938519212156069e+06,4.688794357001529075e+06,3.360431125920874998e+06,-1.051070449351888120e-02,5.962829341828059349e+00,-7.296149043060355666e-02
-2.706931913453532849e+06,4.688791882841708139e+06,3.360435336799306329e+06,-4.155288693549508659e-03,5.802240230469640103e+00,-5.615832105324145007e-02
-2.706937657378713600e+06,4.688800046978506260e+06,3.360424002513179090e+06,-3.965922847324649878e-03,5.723987097822905490e+00,1.080958502252079428e-01
-2.706924679787787609e+06,4.688803619686250575e+06,3.360433847624376416e+06,-3.450595140131904742e-02,5.621656344980920927e+00,-3.458960221635545146e-02
-2.706929940230248030e+06,4.688793055221932009e+06,3.360428138860798907e+06,1.457123230192075569e-01,5.528039738138476267e+00,4.482218488553094127e-02
-2.706924013621462975e+06,4.688800188791658729e+06,3.360440206997171976e+06,-2.248937751225034767e-02,5.305251570823266150e+00,-8.332968598959017426e-02
-2.706923765168565791e+06,4.688792723038927652e+06,3.360448813890323509e+06,4.427120024062106141e-02,5.333199370667210282e+00,4.766132917174456529e-02
-2.706932879483867437e+06,4.688793196819963865e+06,3.360436672095106915e+06,7.637237912294109199e-02,5.204833255504068390e+00,8.389518735102639846e-02
-2.706928999180214945e+06,4.688800945619411767e+06,3.360430485984506086e+06,5.859106220241507013e-02,5.122992712864757436e+00,-5.936030267606680344e-02
-2.706922276674711145e+06,4.688802453396758996e+06,3.360428671087247320e+06,-2.172152418891304393e-02,5.030733681416578840e+00,-6.676890274358039667e-02
-2.706935378835989162e+06,4.688805507464283146e+06,3.360432448414542712e+06,-2.968419187009815885e-02,4.873809373792258981e+00,-7.052056908312115402e-02
-2.706928241105630528e+06,4.688795732836020179e+06,3.360421363920672331e+06,-4.284386349931901261e-02,4.792503702693349688e+00,7.581024509082362473e-02
-2.706931901400943287e+06,4.688795081525968388e+06,3.360424662812185939e+06,5.171798940860699439e-02,4.690481194767287754e+00,-3.029203430122141827e-02
-2.706936596271725371e+06,4.688807754030851647e+06,3.360425446042881347e+06,4.447003957397859669e-02,4.671372573259896299e+00,3.120998267189587644e-02
-2.706925468704793137e+06,4.688804850653324276e+06,3.360430109264630824e+06,-4.679484983163988143e-02,4.492379711272012521e+00,-4.015750552081088359e-02
-2.706920776144417934e+06,4.688804461771841161e+06,3.360427049421038013e+06,6.704176540154477282e-02,4.493289418955746406e+00,4.006205278561643379e-02
-2.706933800510399044e+06,4.688807540412070230e+06,3.360427685415251181e+06,-5.644402881202265077e-02,4.343543244791373326e+00,1.117332654758506141e-02
-2.706924689202013891e+06,4.688794145210507326e+06,3.360445663914716337e+06,3.651561309909302083e-02,4.271417554908032876e+00,5.745088193918222036e-02
-2.706935087764356285e+06,4.688792876205890439e+06,3.360441079012296163e+06,-3.690815092263267927e-02,4.107303337707350899e+00,2.901982486343145443e-02
-2.706924523810140789e+06,4.688805103258777410e+06,3.360432832094034646e+06,-2.010651179976229511e-02,3.958914970090826824e+00,2.086186288596877936e-02
-2.706922052491310518e+06,4.688806263952288777e+06,3.360438636616327800e+06,-6.625778130735915372e-02,3.923275599574340688e+00,5.437461795892159500e-02
-2.706931522199921776e+06,4.688801944651854225e+06,3.360437359264912084e+06,-5.336491306818670621e-02,3.818344470044126915e+00,5.012128850826449988e-02
-2.706925909314984456e+06,4.688805617980198003e+06,3.360426291993399151e+06,4.838400199372790145e-02,3.644454232328298460e+00,1.312934551509402359e-02
-2.706923638167407364e+06,4.688802824400195852e+06,3.360429795744256116e+06,4.735858121497083656e-02,3.628619125635520248e+00,4.150724574358336666e-02
-2.706931476538563613e+06,4.688812878447118215e+06,3.360438737329353578e+06,8.321801523221455943e-02,3.498144129920363721e+00,-7.543383338372222635e-02
-2.706934956174354535e+06,4.688810364838705398e+06,3.360431155512838624e+06,-3.610718197673595808e-02,3.478958073160148601e+00,1.662760568218966603e-02
-2.706943203850838821e+06,4.688805687152355909e+06,3.360421245789045002e+06,2.049743589553735049e-02,3.329182923091646984e+00,5.159442278858719644e-02
-2.706921982660064008e+06,4.688799408614194952e+06,3.360419211682632565e+06,-5.136072932043673350e-03,3.202423200501716583e+00,3.731882209686778612e-02
-2.706922466457004193e+06,4.688809337975023314e+06,3.360440493067839649e+06,8.823628421308462103e-03,3.145631588708839299e+00,5.729337653988539336e-02
-2.706939431362796575e+06,4.688817304504392669e+06,3.360433310827190988e+06,2.602206901702115022e-02,2.940072546173654988e+00,-1.207877535088346978e-02
-2.706932395041825715e+06,4.688807048571665771e+06,3.360423496451953892e+06,-1.816031308864494639e-02,2.865463227010202285e+00,-7.787605083889375009e-03
-2.706925335330954287e+06,4.688813694378706627e+06,3.360430594876053277e+06,7.797788041942717296e-02,2.770853064991135373e+00,4.005484926832921302e-03
-2.706930725050284993e+06,4.688805190498379990e+06,3.360424878785351757e+06,-3.368911571324467030e-02,2.706460774815451664e+00,-4.282258291651144105e-02
-2.706929858260801528e+06,4.688811381198034622e+06,3.360430305143686011e+06,3.723897516844221212e-02,2.601895855688239223e+00,-7.371082419364463623e-02
-2.706931688468243927e+06,4.688802940761627629e+06,3.360431824769934174e+06,1.740547316475827763e-02,2.535756527331292087e+00,5.062404261831209701e-02
-2.706927962640832178e+06,4.688809100154158659e+06,3.360430627450326923e+06,-2.810108622811818488e-02,2.456729520348762463e+00,-5.045134048297263141e-02
-2.706927574441290461e+06,4.688813689686310478e+06,3.360429169175191317e+06,-1.180720674978634477e-02,2.323861207551165986e+00,-5.536834402899137170e-02
-2.706928832697452046e+06,4.688808580640919507e+06,3.360436788745415397e+06,2.884552959653169033e-02,2.269990022079700687e+00,1.905669757153296076e-02
-2.706930793091050349e+06,4.688809980566143990e+06,3.360426174393747468e+06,2.266279330747340837e-02,2.157682829974552519e+00,-3.827349450549384635e-02
-2.706935110549485777e+06,4.688805435511511751e+06,3.360429830174793024e+06,-5.183038688415552570e-02,2.008198946395186812e+00,-9.471881648978865142e-03
-2.706920544765274040e+06,4.688817414003139362e+06,3.360427806724699680e+06,-4.456307257270712696e-02,2.020929399220796174e+00,-6.260463973666108295e-02
-2.706930682483674027e+06,4.688814498859330080e+06,3.360438983220595401e+06,-5.430386524793965816e-03,1.806145202272826156e+00,-5.054753244116189440e-03
-2.706933026936804410e+06,4.688814562310408801e+06,3.360439729432658758e+06,5.069581227287042746e-02,1.733539203491849312e+00,-9.025264479978495347e-02
-2.706918489253537264e+06,4.688812199834894389e+06,3.360432413645078894e+06,2.996501048655288504e-02,1.641759537271668679e+00,6.876067288076044559e-02
-2.706924925370746292e+06,4.688810344357953407e+06,3.360432173537599389e+06,-3.095167109913315659e-02,1.611039811891264328e+00,-8.975896190540763597e-02
-2.706920053003239445e+06,4.688817899313576519e+06,3.360421656500030309e+06,1.322384019197426208e-01,1.432922819184650809e+00,1.020892639378288558e-01
-2.706920843704813160e+06,4.688805342442076653e+06,3.360436842740507796e+06,-8.156308942700694897e-02,1.351553403206148918e+00,5.792947368002962852e-03
-2.706927132350070402e+06,4.688805692104708403e+06,3.360425509352504276e+06,-7.389229321231562120e-02,1.297535177833598619e+00,3.019281870903327281e-02
-2.706928916821689811e+06,4.688812697966280393e+06,3.360428107270939276e+06,-6.608438226772719859e-02,1.127253040037092813e+00,1.723201578358678210e-02
-2.706926503987358417e+06,4.688803974727526307e+06,3.360431898199679330e+06,-6.842108008060289459e-02,9.835780063163079845e-01,-4.801179418885645478e-02
-2.706929551797183231e+06,4.688813145383090712e+06,3.360425037147321738e+06,-4.557860629460595836e-02,9.746148557413347735e-01,-3.237431124454111936e-02
-2.706929872450526804e+06,4.688807668879947625e+06,3.360435856373436749e+06,4.942614071651259267e-02,8.211673205024323519e-01,6.625871867219290667e-02
-2.706923442607308738e+06,4.688809059990580194e+06,3.360420911299317610e+06,2.559607848928476329e-02,7.297763242573105380e-01,-1.641047218802757501e-02
-2.706925303352932446e+06,4.688811512040974572e+06,3.360411707248609979e+06,-3.666015805894447949e-02,6.517281397375301877e-01,1.341001601295767169e-02
-2.706933757338450756e+06,4.688813568107328378e+06,3.360436619209626690e+06,-1.414222554842947156e-02,5.186622758191028471e-01,8.300651495944812164e-02
-2.706932795776923653e+06,4.688806509756918065e+06,3.360422548537720460e+06,-4.083317531190343817e-03,4.195679968405204296e-01,9.153472404350615488e-02
-2.706936138836194295e+06,4.688810750467892736e+06,3.360439545800706372e+06,4.718431340629087450e-02,3.485171086744155988e-01,-2.945250505293967730e-02
-2.706923845628337469e+06,4.688808957221811637e+06,3.360428662344024051e+06,1.692225088194848626e-02,1.892350686166508478e-01,5.081928495264606549e-03
-2.706919898845273070e+06,4.688805952761404216e+06,3.360437606526413932e+06,-1.787415918798305114e-03,1.932524615214290531e-01,5.233378271400423998e-02
-2.706922028237512801e+06,4.688811809203463607e+06,3.360429313527147286e+06,6.496004368488096647e-02,-5.620326499485342464e-02,-5.989128185575739484e-03
-2.706932030063842889e+06,4.688811449596452527e+06,3.360422840339155868e+06,8.770641426503637816e-02,8.550148167825587231e-02,-1.207142248267287776e-01
-2.706928817194152158e+06,4.688819582047227770e+06,3.360436668237863109e+06,2.273264066643556486e-02,4.555499148026315170e-02,-1.738712978279808863e-01
-2.706932440401427448e+06,4.688821113494663499e+06,3.360430847270146478e+06,-9.948557620790532408e-02,-1.421929759281023720e-02,-2.828021700604255728e-01
-2.706928574449273292e+06,4.688815909578835592e+06,3.360437639679803513e+06,-2.339676265699351665e-02,-4.371538028131003589e-02,-3.225513350460282869e-01
-2.706921336421239190e+06,4.688814154479790479e+06,3.360428432262003887e+06,-2.152926197672926437e-02,-1.125955378715116223e-01,-5.051041760110336343e-01
-2.706928707744269166e+06,4.688812577453732491e+06,3.360424490768513177e+06,-2.599631648692492247e-02,-6.195734761841702881e-02,-5.881791053320792884e-01
-2.706933185673260596e+06,4.688815778692157939e+06,3.360433268180368468e+06,-1.800632153204985778e-02,2.295728431238193076e-02,-6.754957777912373729e-01
-2.706933982563656289e+06,4.688812100620798767e+06,3.360422124205991160e+06,-4.790769574639938688e-02,1.085398056359278968e-01,-8.451112794593178545e-01
-2.706931340225175023e+06,4.688810311072085053e+06,3.360432284579116851e+06,2.864741561350503049e-02,-1.892247710818011075e-02,-8.924702307256652256e-01
-2.706934854344921652e+06,4.688815555465691723e+06,3.360438383032543119e+06,-1.515533869629601821e-02,4.001610102408175319e-04,-8.867391103538658781e-01
-2.706929720341411419e+06,4.688814607210393064e+06,3.360430813078888692e+06,-3.968471790756745304e-02,-2.912942280529052380e-02,-1.031342913599793576e+00
-2.706923469182221219e+06,4.688809747920182534e+06,3.360438427699747495e+06,4.670874904847369113e-02,-9.817843694903170826e-02,-1.185804971311702483e+00
-2.706925952109133359e+06,4.688818958464636467e+06,3.360435088300275616e+06,8.034138557227465949e-02,2.726810088036278612e-02,-1.298423756223207715e+00
-2.706937047504379880e+06,4.688807898667716421e+06,3.360430249314858112e+06,4.612004211829372202e-02,-3.105526461428656168e-02,-1.314327579404470425e+00
-2.706935522976043634e+06,4.688822585485190153e+06,3.360435590485914145e+06,4.402068582750102987e-02,-1.087922910089551582e-04,-1.452921884994639035e+00
-2.706934360585694667e+06,4.688812816824395210e+06,3.360437363234957214e+06,3.099449028943991949e-02,-8.914467996399667122e-04,-1.425184149200640960e+00
-2.706926526060373522e+06,4.688810022029013373e+06,3.360432907177424058e+06,3.416909662450214047e-02,-2.135366706710977933e-02,-1.657415651182106986e+00
-2.706928380925705191e+06,4.688813707217382267e+06,3.360420139595730696e+06,-4.182034886819220761e-03,-3.026398423556198817e-03,-1.759100795752407409e+00
-2.706932153307205532e+06,4.688809431094883941e+06,3.360426587114732713e+06,-3.289061720633257302e-02,-7.732206443328420997e-03,-1.924684081417908699e+00
-2.706931524114449974e+06,4.688812200537802652e+06,3.360418440419417806e+06,-3.727648095968822545e-02,3.187221696086547235e-02,-2.112603685003756393e+00
-2.706936366089712363e+06,4.688811369136489928e+06,3.360433818222266622e+06,-6.313383887234456926e-02,9.442658010256822776e-03,-2.149568195391975411e+00
-2.706933412729787175e+06,4.688814820047098212e+06,3.360434190067349002e+06,5.458608477948809212e-02,-5.270299953541245780e-02,-2.159787054308502707e+00
-2.706924779361303430e+06,4.688811250666095875e+06,3.360436926362984348e+06,2.804828132646925570e-02,6.972309313875412091e-03,-2.184127525097018907e+00
-2.706926521504022647e+06,4.688803951968413778e+06,3.360437098368747160e+06,1.252029291169538122e-02,5.014479728855090329e-02,-2.408027743532384246e+00
-2.706930105283893179e+06,4.688815593718252145e+06,3.360439972708580084e+06,5.045921648495135803e-02,-5.610974423698301961e-02,-2.459090141166547561e+00
-2.706928367613172624e+06,4.688813529280457646e+06,3.360436264861578587e+06,-2.341884297364948877e-03,3.174040919184532850e-02,-2.596708295607321748e+00
-2.706937864787825383e+06,4.688810381705434993e+06,3.360415019912590738e+06,4.763982403731274046e-02,1.083504458077945154e-01,-2.654224924532844199e+00
-2.706933824297633022e+06,4.688815110287863761e+06,3.360430308780725580e+06,1.095564978146413293e-01,-7.943058997016803902e-02,-2.831689568298600079e+00
-2.706919989456770010e+06,4.688815832648011856e+06,3.360431491889646277e+06,-1.458415041820669555e-03,4.707699009132875617e-02,-2.867889799848298171e+00
-2.706933180839817040e+06,4.688808552858924493e+06,3.360421344222887419e+06,9.473694159162389383e-03,2.033469689187937524e-02,-2.904335393547785582e+00
-2.706934484210586641e+06,4.688814255756738596e+06,3.360428551268131007e+06,3.993806378289831149e-02,5.781921945678081265e-02,-2.953485253002216648e+00
-2.706933193063321989e+06,4.688805781349550933e+06,3.360420982378774323e+06,-8.928932560482241015e-03,7.559509903340290438e-03,-3.259760209414174437e+00
-2.706926796996717341e+06,4.688819957583052106e+06,3.360436436477578245e+06,-1.487357605350915317e-02,-1.406301422259767855e-02,-3.272717099537858498e+00
-2.706936175992511213e+06,4.688815006278165616e+06,3.360424476619648281e+06,-5.150627801508730896e-02,-1.201759956734218399e-02,-3.388506843881620600e+00
-2.706933035086858086e+06,4.688807222164749168e+06,3.360418158966889605e+06,1.655338258757332523e-02,-4.368853935049674120e-02,-3.456798304322538762e+00
-2.706934941691214684e+06,4.688805394268430769e+06,3.360425303769099060e+06,-3.594774751845650207e-02,-9.235024595939609823e-03,-3.504594789888670903e+00
-2.706930814150408376e+06,4.688816198501321487e+06,3.360419427106451243e+06,1.101452180433384886e-02,1.809904154217905833e-02,-3.613301190289892162e+00
-2.706935754401856102e+06,4.688813029119528830e+06,3.360427024872313254e+06,-7.009167966292796648e-02,9.169723327192476348e-02,-3.795734033524387208e+00
-2.706931977302821353e+06,4.688812567791662179e+06,3.360406892280440778e+06,-1.651905233323141750e-02,-9.574961644183394016e-02,-3.880613014879311429e+00
-2.706924810205854941e+06,4.688809035173717886e+06,3.360422058822372463e+06,-1.967899800670978860e-02,7.848943183411465074e-02,-3.950539364250104768e+00
-2.706934946649277117e+06,4.688808361763646826e+06,3.360423514608827420e+06,1.728873912176935590e-02,1.557835151277420054e-02,-3.990863738694884422e+00
-2.706922216728269123e+06,4.688812422323733568e+06,3.360413623162102420e+06,-8.403715200239210426e-02,1.400369362778090820e-01,-4.200587944927817396e+00
-2.706933694826037157e+06,4.688803128372427076e+06,3.360428808221084066e+06,-2.516426016468745891e-02,1.112201044157654084e-02,-4.245302585740005519e+00
-2.706930589834382292e+06,4.688799886288237758e+06,3.360436139937739354e+06,5.492842543611566042e-02,1.389636766888062147e-01,-4.290687587069631270e+00
-2.706924342213818803e+06,4.688818425949604250e+06,3.360419628905029502e+06,5.138009423696763417e-02,3.374304717594461128e-02,-4.436995262695714537e+00
-2.706928223658037838e+06,4.688809171678894199e+06,3.360417942790429108e+06,8.667507575388487540e-02,-2.869433355809979450e-02,-4.591117193982455547e+00
-2.706925003478390165e+06,4.688812841304994188e+06,3.360418564578909893e+06,-6.493639825520862441e-03,-3.726359180906453628e-02,-4.722306115126506221e+00
-2.706927242650727276e+06,4.688813648493123241e+06,3.360420342032335699e+06,5.152591978317272448e-02,-7.601521932567832651e-02,-4.824359859955647423e+00
-2.706922769312986173e+06,4.688812580728001893e+06,3.360427969607703388e+06,7.256962508527291245e-02,1.181044381013561656e-01,-4.858979539347680898e+00
-2.706929958379143383e+06,4.688816485850499012e+06,3.360416399290569592e+06,4.326825656187869434e-02,2.219760550803887011e-02,-5.045776081906331534e+00
-2.706924309937751386e+06,4.688809018009820953e+06,3.360419686827240977e+06,5.699059535999572573e-02,-4.023370766533951315e-02,-5.072994232003092741e+00
-2.706929827488413546e+06,4.688809454710097052e+06,3.360408120346619748e+06,4.288246865052519965e-03,-4.124395954828455335e-03,-5.173910261486621920e+00
-2.706923404261432122e+06,4.688806415348450653e+06,3.360417295932719018e+06,-5.486862109104009150e-03,1.389900500365024751e-02,-5.297669866830879926e+00
-2.706923664965950884e+06,4.688808883925256319e+06,3.360405045483683702e+06,-7.668508519808792112e-02,-1.514356352060062562e-02,-5.377981275200131250e+00
-2.706933669092347845e+06,4.688810396699160337e+06,3.360423079024345148e+06,8.674530544370227803e-02,-1.344609712262372948e-02,-5.426086756951053580e+00
-2.706929604397947434e+06,4.688809603105696850e+06,3.360412468115079682e+06,3.174549777758677721e-02,7.076781670542608982e-02,-5.550510972538518217e+00
-2.706933415399574209e+06,4.688811355192640796e+06,3.360422540337208658e+06,-4.811894476328021364e-02,3.545703604528254588e-02,-5.631710541696999250e+00
-2.706920086572023574e+06,4.688813092313661240e+06,3.360400945896930061e+06,2.461845525226922377e-02,-7.945597790670466676e-02,-5.760408169387626565e+00
-2.706928204242873937e+06,4.688816754120986909e+06,3.360412566538391635e+06,3.290356744240562764e-02,4.921855925200527282e-02,-5.942313181727177707e+00
-2.706933818706633989e+06,4.688819827585299499e+06,3.360411791799962521e+06,4.330260154791130273e-02,1.318382012055771893e-02,-5.973272107051081470e+00
-2.706934816635300871e+06,4.688818373768207617e+06,3.360405956999398768e+06,1.635738835669706681e-01,4.879010615276987983e-02,-6.025239586118850355e+00
